# Station : HERBAUDIERE
# Longitude : -2.298913
# Latitude : 47.024943
# Organisme fournisseur de données : Shom, CCNoirmoutier, CCI Vendée, CG85
# Fuseau horaire : UTC
# Référence verticale : zero_hydrographique
# Unité : m
# Source 1 : Données brutes temps réel
# Source 2 : Données brutes temps différé
# Source 3 : Données validées temps différé
# Source 4 : Données horaires validées
# Source 5 : Données horaires brutes
# Source 6 : Pleines et basses mers
# Date;Valeur;Source
30/03/2021 21:00:00;2.23;4
31/03/2021 01:00:00;1.891;4
31/03/2021 02:00:00;3.53;4
31/03/2021 03:00:00;4.957;4
31/03/2021 04:00:00;5.887;4
31/03/2021 05:00:00;6.108;4
31/03/2021 06:00:00;5.83;4
31/03/2021 07:00:00;5.285;4
31/03/2021 08:00:00;4.287;4
31/03/2021 09:00:00;2.937;4
31/03/2021 10:00:00;1.58;4
31/03/2021 11:00:00;0.786;4
31/03/2021 12:00:00;0.749;4
31/03/2021 13:00:00;1.397;4
31/03/2021 14:00:00;2.895;4
31/03/2021 15:00:00;4.424;4
31/03/2021 16:00:00;5.527;4
31/03/2021 17:00:00;6.004;4
31/03/2021 18:00:00;5.862;4
31/03/2021 19:00:00;5.426;4
31/03/2021 20:00:00;4.641;4
31/03/2021 21:00:00;3.417;4
31/03/2021 22:00:00;2.017;4
01/04/2021 01:00:00;1.127;4
01/04/2021 02:00:00;2.476;4
01/04/2021 03:00:00;4.042;4
01/04/2021 04:00:00;5.215;4
01/04/2021 05:00:00;5.833;4
01/04/2021 06:00:00;5.829;4
01/04/2021 07:00:00;5.551;4
01/04/2021 08:00:00;4.999;4
01/04/2021 09:00:00;4.022;4
01/04/2021 10:00:00;2.748;4
01/04/2021 11:00:00;1.557;4
01/04/2021 12:00:00;0.889;4
01/04/2021 13:00:00;1.021;4
01/04/2021 14:00:00;2.014;4
01/04/2021 15:00:00;3.468;4
01/04/2021 16:00:00;4.731;4
01/04/2021 17:00:00;5.537;4
01/04/2021 18:00:00;5.713;4
01/04/2021 19:00:00;5.495;4
01/04/2021 20:00:00;5.063;4
01/04/2021 21:00:00;4.3;4
01/04/2021 22:00:00;3.176;4
01/04/2021 23:00:00;1.941;4
02/04/2021 00:00:00;1.074;4
02/04/2021 01:00:00;0.9;4
02/04/2021 02:00:00;1.566;4
02/04/2021 03:00:00;2.888;4
02/04/2021 04:00:00;4.222;4
02/04/2021 05:00:00;5.123;4
02/04/2021 06:00:00;5.447;4
02/04/2021 07:00:00;5.293;4
02/04/2021 08:00:00;5.03;4
02/04/2021 09:00:00;4.589;4
02/04/2021 10:00:00;3.777;4
02/04/2021 11:00:00;2.68;4
02/04/2021 12:00:00;1.706;4
02/04/2021 13:00:00;1.248;4
02/04/2021 14:00:00;1.521;4
02/04/2021 15:00:00;2.554;4
02/04/2021 16:00:00;3.847;4
02/04/2021 17:00:00;4.793;4
02/04/2021 18:00:00;5.259;4
02/04/2021 19:00:00;5.228;4
02/04/2021 20:00:00;4.996;4
02/04/2021 21:00:00;4.664;4
02/04/2021 22:00:00;4.044;4
02/04/2021 23:00:00;3.079;4
03/04/2021 00:00:00;2.019;4
03/04/2021 01:00:00;1.304;4
03/04/2021 02:00:00;1.227;4
03/04/2021 03:00:00;1.905;4
03/04/2021 04:00:00;3.101;4
03/04/2021 05:00:00;4.142;4
03/04/2021 06:00:00;4.722;4
03/04/2021 07:00:00;4.825;4
03/04/2021 08:00:00;4.689;4
03/04/2021 09:00:00;4.583;4
03/04/2021 10:00:00;4.302;4
03/04/2021 11:00:00;3.666;4
03/04/2021 12:00:00;2.742;4
03/04/2021 13:00:00;1.951;4
03/04/2021 14:00:00;1.652;4
03/04/2021 15:00:00;1.975;4
03/04/2021 16:00:00;2.829;4
03/04/2021 17:00:00;3.803;4
03/04/2021 18:00:00;4.504;4
03/04/2021 19:00:00;4.761;4
03/04/2021 20:00:00;4.728;4
03/04/2021 21:00:00;4.608;4
03/04/2021 22:00:00;4.422;4
03/04/2021 23:00:00;3.948;4
04/04/2021 00:00:00;3.162;4
04/04/2021 01:00:00;2.313;4
04/04/2021 02:00:00;1.763;4
04/04/2021 03:00:00;1.735;4
04/04/2021 04:00:00;2.345;4
04/04/2021 05:00:00;3.311;4
04/04/2021 06:00:00;4.024;4
04/04/2021 07:00:00;4.349;4
04/04/2021 08:00:00;4.392;4
04/04/2021 09:00:00;4.368;4
04/04/2021 10:00:00;4.391;4
04/04/2021 11:00:00;4.243;4
04/04/2021 12:00:00;3.774;4
04/04/2021 13:00:00;3.032;4
04/04/2021 14:00:00;2.357;4
04/04/2021 15:00:00;2.057;4
04/04/2021 16:00:00;2.297;4
04/04/2021 17:00:00;3.012;4
04/04/2021 18:00:00;3.747;4
04/04/2021 19:00:00;4.218;4
04/04/2021 20:00:00;4.414;4
04/04/2021 21:00:00;4.464;4
04/04/2021 22:00:00;4.482;4
04/04/2021 23:00:00;4.45;4
05/04/2021 00:00:00;4.181;4
05/04/2021 01:00:00;3.518;4
05/04/2021 02:00:00;2.754;4
05/04/2021 03:00:00;2.224;4
05/04/2021 04:00:00;2.134;4
05/04/2021 05:00:00;2.472;4
05/04/2021 06:00:00;3.147;4
05/04/2021 07:00:00;3.707;4
05/04/2021 08:00:00;3.996;4
05/04/2021 09:00:00;4.107;4
05/04/2021 10:00:00;4.227;4
05/04/2021 11:00:00;4.35;4
05/04/2021 12:00:00;4.346;4
05/04/2021 13:00:00;4.019;4
05/04/2021 14:00:00;3.399;4
05/04/2021 15:00:00;2.763;4
05/04/2021 16:00:00;2.351;4
05/04/2021 17:00:00;2.44;4
05/04/2021 18:00:00;2.968;4
05/04/2021 19:00:00;3.523;4
05/04/2021 20:00:00;3.877;4
05/04/2021 21:00:00;4.119;4
05/04/2021 22:00:00;4.31;4
05/04/2021 23:00:00;4.485;4
06/04/2021 00:00:00;4.545;4
06/04/2021 01:00:00;4.317;4
06/04/2021 02:00:00;3.765;4
06/04/2021 03:00:00;3.044;4
06/04/2021 04:00:00;2.382;4
06/04/2021 05:00:00;2.096;4
06/04/2021 06:00:00;2.296;4
06/04/2021 07:00:00;2.803;4
06/04/2021 08:00:00;3.278;4
06/04/2021 09:00:00;3.625;4
06/04/2021 10:00:00;3.916;4
06/04/2021 11:00:00;4.186;4
06/04/2021 12:00:00;4.396;4
06/04/2021 13:00:00;4.443;4
06/04/2021 14:00:00;4.217;4
06/04/2021 15:00:00;3.653;4
06/04/2021 16:00:00;2.942;4
06/04/2021 17:00:00;2.377;4
06/04/2021 18:00:00;2.255;4
06/04/2021 19:00:00;2.547;4
06/04/2021 20:00:00;3.09;4
06/04/2021 21:00:00;3.613;4
06/04/2021 22:00:00;4.039;4
06/04/2021 23:00:00;4.349;4
07/04/2021 00:00:00;4.576;4
07/04/2021 01:00:00;4.677;4
07/04/2021 02:00:00;4.494;4
07/04/2021 03:00:00;3.961;4
07/04/2021 04:00:00;3.168;4
07/04/2021 05:00:00;2.397;4
07/04/2021 06:00:00;1.95;4
07/04/2021 07:00:00;1.989;4
07/04/2021 08:00:00;2.414;4
07/04/2021 09:00:00;2.989;4
07/04/2021 10:00:00;3.545;4
07/04/2021 11:00:00;4.011;4
07/04/2021 12:00:00;4.359;4
07/04/2021 13:00:00;4.59;4
07/04/2021 14:00:00;4.614;4
07/04/2021 15:00:00;4.334;4
07/04/2021 16:00:00;3.685;4
07/04/2021 17:00:00;2.857;4
07/04/2021 18:00:00;2.186;4
07/04/2021 19:00:00;1.958;4
07/04/2021 20:00:00;2.194;4
07/04/2021 21:00:00;2.811;4
07/04/2021 22:00:00;3.5;4
07/04/2021 23:00:00;4.13;4
08/04/2021 00:00:00;4.593;4
08/04/2021 01:00:00;4.85;4
08/04/2021 02:00:00;4.885;4
08/04/2021 03:00:00;4.63;4
08/04/2021 04:00:00;4.012;4
08/04/2021 05:00:00;3.133;4
08/04/2021 06:00:00;2.241;4
08/04/2021 07:00:00;1.691;4
